station,pollutant,weekday,hour,mean_value,weekday_label
Alphington,PM2.5,1,3,5.85,Tue
Alphington,PM2.5,1,4,6.67,Tue
Alphington,PM2.5,1,5,5.82,Tue
Alphington,PM2.5,1,6,5.3,Tue
Alphington,PM2.5,1,7,5.81,Tue
Alphington,PM2.5,1,8,6.93,Tue
Alphington,PM2.5,1,9,7.73,Tue
Alphington,PM2.5,1,10,7.87,Tue
Alphington,PM2.5,1,11,7.21,Tue
Alphington,PM2.5,1,12,9.91,Tue
Alphington,PM2.5,1,13,8.97,Tue
Alphington,PM2.5,1,14,8.25,Tue
Alphington,PM2.5,1,15,6.29,Tue
Alphington,PM2.5,1,16,6.79,Tue
Alphington,PM2.5,1,17,6.95,Tue
Alphington,PM2.5,1,18,5.96,Tue
Alphington,PM2.5,1,19,6.03,Tue
Alphington,PM2.5,1,20,6.32,Tue
Alphington,PM2.5,1,21,7.44,Tue
Alphington,PM2.5,1,22,8.81,Tue
Alphington,PM2.5,1,23,8.62,Tue
Alphington,PM2.5,2,0,8.71,Wed
Alphington,PM2.5,2,1,8.31,Wed
Alphington,PM2.5,2,2,7.49,Wed
Alphington,PM2.5,2,3,6.89,Wed
Alphington,PM2.5,2,4,6.83,Wed
Alphington,PM2.5,2,5,6.58,Wed
Alphington,PM2.5,2,6,6.38,Wed
Alphington,PM2.5,2,7,6.66,Wed
Alphington,PM2.5,2,8,6.75,Wed
Alphington,PM2.5,2,9,7.85,Wed
Alphington,PM2.5,2,10,8.68,Wed
Alphington,PM2.5,2,11,7.92,Wed
Alphington,PM2.5,2,12,9.76,Wed
Alphington,PM2.5,2,13,9.65,Wed
Alphington,PM2.5,2,14,7.81,Wed
Alphington,PM2.5,2,15,7.43,Wed
Alphington,PM2.5,2,16,8.2,Wed
Alphington,PM2.5,2,17,8.4,Wed
Alphington,PM2.5,2,18,6.75,Wed
Alphington,PM2.5,2,19,7.44,Wed
Alphington,PM2.5,2,20,6.04,Wed
Alphington,PM2.5,2,21,8.18,Wed
Alphington,PM2.5,2,22,7.75,Wed
Alphington,PM2.5,2,23,8.05,Wed
Alphington,PM2.5,3,0,7.53,Thu
Alphington,PM2.5,3,1,7.76,Thu
Alphington,PM2.5,3,2,6.96,Thu
Alphington,PM2.5,3,3,7.13,Thu
Alphington,PM2.5,3,4,6.58,Thu
Alphington,PM2.5,3,5,6.32,Thu
Alphington,PM2.5,3,6,6.37,Thu
Alphington,PM2.5,3,7,6.62,Thu
Alphington,PM2.5,3,8,6.64,Thu
Alphington,PM2.5,3,9,7.25,Thu
Alphington,PM2.5,3,10,8.18,Thu
Alphington,PM2.5,3,11,6.94,Thu
Alphington,PM2.5,3,12,9.37,Thu
Alphington,PM2.5,3,13,8.43,Thu
Alphington,PM2.5,3,14,8.09,Thu
Alphington,PM2.5,3,15,6.77,Thu
Alphington,PM2.5,3,16,7.21,Thu
Alphington,PM2.5,3,17,7.48,Thu
Alphington,PM2.5,3,18,7.41,Thu
Alphington,PM2.5,3,19,6.83,Thu
Alphington,PM2.5,3,20,8.05,Thu
Alphington,PM2.5,3,21,9.34,Thu
Alphington,PM2.5,3,22,10.0,Thu
Alphington,PM2.5,3,23,9.11,Thu
Alphington,PM2.5,4,0,8.02,Fri
Alphington,PM2.5,4,1,7.88,Fri
Alphington,PM2.5,4,2,7.12,Fri
Alphington,PM2.5,4,3,7.17,Fri
Alphington,PM2.5,4,4,6.86,Fri
Alphington,PM2.5,4,5,6.63,Fri
Alphington,PM2.5,4,6,6.35,Fri
Alphington,PM2.5,4,7,6.26,Fri
Alphington,PM2.5,4,8,6.67,Fri
Alphington,PM2.5,4,9,6.82,Fri
Alphington,PM2.5,4,10,7.7,Fri
Alphington,PM2.5,4,11,6.64,Fri
Alphington,PM2.5,4,12,9.47,Fri
Alphington,PM2.5,4,13,9.24,Fri
Alphington,PM2.5,4,14,7.84,Fri
Alphington,PM2.5,4,15,6.58,Fri
Alphington,PM2.5,4,16,6.47,Fri
Alphington,PM2.5,4,17,7.55,Fri
Alphington,PM2.5,4,18,6.83,Fri
Alphington,PM2.5,4,19,7.53,Fri
Alphington,PM2.5,4,20,7.84,Fri
Alphington,PM2.5,4,21,8.41,Fri
Alphington,PM2.5,4,22,9.78,Fri
Alphington,PM2.5,4,23,9.9,Fri
Alphington,PM2.5,5,0,9.11,Sat
Alphington,PM2.5,5,1,8.69,Sat
Alphington,PM2.5,5,2,7.86,Sat
Alphington,PM2.5,5,3,8.32,Sat
Alphington,PM2.5,5,4,8.02,Sat
Alphington,PM2.5,5,5,7.92,Sat
Alphington,PM2.5,5,6,7.22,Sat
Alphington,PM2.5,5,7,6.99,Sat
Alphington,PM2.5,5,8,7.01,Sat
Alphington,PM2.5,5,9,8.03,Sat
Alphington,PM2.5,5,10,8.18,Sat
Alphington,PM2.5,5,11,7.19,Sat
Alphington,PM2.5,5,12,10.5,Sat
Alphington,PM2.5,5,13,9.09,Sat
Alphington,PM2.5,5,14,7.94,Sat
Alphington,PM2.5,5,15,6.76,Sat
Alphington,PM2.5,5,16,6.97,Sat
Alphington,PM2.5,5,17,7.87,Sat
Alphington,PM2.5,5,18,7.31,Sat
Alphington,PM2.5,5,19,8.48,Sat
Alphington,PM2.5,5,20,11.18,Sat
Alphington,PM2.5,5,21,12.94,Sat
Alphington,PM2.5,5,22,12.61,Sat
Alphington,PM2.5,5,23,13.69,Sat
Alphington,PM2.5,6,0,13.59,Sun
Alphington,PM2.5,6,1,12.95,Sun
Alphington,PM2.5,6,2,12.03,Sun
Alphington,PM2.5,6,3,9.99,Sun
Alphington,PM2.5,6,4,10.57,Sun
Alphington,PM2.5,6,5,10.0,Sun
Alphington,PM2.5,6,6,9.77,Sun
Alphington,PM2.5,6,7,9.28,Sun
Alphington,PM2.5,6,8,8.91,Sun
Alphington,PM2.5,6,9,8.36,Sun
Alphington,PM2.5,6,10,8.02,Sun
Alphington,PM2.5,6,11,8.24,Sun
Alphington,PM2.5,6,12,11.17,Sun
Alphington,PM2.5,6,13,7.77,Sun
Alphington,PM2.5,6,14,8.47,Sun
Alphington,PM2.5,6,15,6.19,Sun
Alphington,PM2.5,6,16,8.8,Sun
Alphington,PM2.5,6,17,8.5,Sun
Alphington,PM2.5,6,18,7.25,Sun
Alphington,PM2.5,6,19,8.56,Sun
Alphington,PM2.5,6,20,9.97,Sun
Alphington,PM2.5,6,21,9.01,Sun
Alphington,PM2.5,6,22,9.07,Sun
Alphington,PM2.5,6,23,9.12,Sun
Alphington,SO2,0,0,0.18,Mon
Alphington,SO2,0,2,0.07,Mon
Alphington,SO2,0,3,0.13,Mon
Alphington,SO2,0,4,0.12,Mon
Alphington,SO2,0,5,0.14,Mon
Alphington,SO2,0,6,0.1,Mon
Alphington,SO2,0,7,0.11,Mon
Alphington,SO2,0,8,0.16,Mon
Alphington,SO2,0,9,0.11,Mon
Alphington,SO2,0,10,0.06,Mon
Alphington,SO2,0,11,0.06,Mon
Alphington,SO2,0,12,0.07,Mon
Alphington,SO2,0,13,0.06,Mon
Alphington,SO2,0,14,0.06,Mon
Alphington,SO2,0,15,0.07,Mon
Alphington,SO2,0,16,0.1,Mon
Alphington,SO2,0,17,0.11,Mon
Alphington,SO2,0,18,0.16,Mon
Alphington,SO2,0,19,0.21,Mon
Alphington,SO2,0,20,0.15,Mon
Alphington,SO2,0,21,0.16,Mon
Alphington,SO2,0,22,0.13,Mon
Alphington,SO2,0,23,0.06,Mon
Alphington,SO2,1,0,0.01,Tue
Alphington,SO2,1,2,-0.03,Tue
Alphington,SO2,1,3,0.03,Tue
Alphington,SO2,1,4,0.06,Tue
Alphington,SO2,1,5,0.04,Tue
Alphington,SO2,1,6,0.05,Tue
Alphington,SO2,1,7,0.07,Tue
Alphington,SO2,1,8,0.09,Tue
Alphington,SO2,1,9,0.08,Tue
Alphington,SO2,1,10,0.09,Tue
Alphington,SO2,1,11,0.07,Tue
Alphington,SO2,1,12,0.09,Tue
Alphington,SO2,1,13,0.02,Tue
Alphington,SO2,1,14,0.01,Tue
Alphington,SO2,1,15,0.03,Tue
Alphington,SO2,1,16,0.07,Tue
Alphington,SO2,1,17,0.1,Tue
Alphington,SO2,1,18,0.12,Tue
Alphington,SO2,1,19,0.15,Tue
Alphington,SO2,1,20,0.18,Tue
Alphington,SO2,1,21,0.19,Tue
Alphington,SO2,1,22,0.13,Tue
Alphington,SO2,1,23,0.09,Tue
Alphington,SO2,2,0,0.07,Wed
Alphington,SO2,2,2,0.05,Wed
Alphington,SO2,2,3,0.1,Wed
Alphington,SO2,2,4,0.1,Wed
Alphington,SO2,2,5,0.1,Wed
Alphington,SO2,2,6,0.13,Wed
Alphington,SO2,2,7,0.14,Wed
Alphington,SO2,2,8,0.13,Wed
Alphington,SO2,2,9,0.11,Wed
Alphington,SO2,2,10,0.11,Wed
Alphington,SO2,2,11,0.11,Wed
Alphington,SO2,2,12,0.11,Wed
Alphington,SO2,2,13,0.11,Wed
Alphington,SO2,2,14,0.12,Wed
Alphington,SO2,2,15,0.11,Wed
Alphington,SO2,2,16,0.13,Wed
Alphington,SO2,2,17,0.11,Wed
Alphington,SO2,2,18,0.13,Wed
Alphington,SO2,2,19,0.17,Wed
Alphington,SO2,2,20,0.17,Wed
Alphington,SO2,2,21,0.17,Wed
Alphington,SO2,2,22,0.14,Wed
Alphington,SO2,2,23,0.13,Wed
Alphington,SO2,3,0,0.08,Thu
Alphington,SO2,3,2,0.06,Thu
Alphington,SO2,3,3,0.12,Thu
Alphington,SO2,3,4,0.13,Thu
Alphington,SO2,3,5,0.16,Thu
Alphington,SO2,3,6,0.18,Thu
Alphington,SO2,3,7,0.22,Thu
Alphington,SO2,3,8,0.18,Thu
Alphington,SO2,3,9,0.16,Thu
Alphington,SO2,3,10,0.15,Thu
Alphington,SO2,3,11,0.15,Thu
Alphington,SO2,3,12,0.15,Thu
Alphington,SO2,3,13,0.21,Thu
Alphington,SO2,3,14,0.2,Thu
Alphington,SO2,3,15,0.18,Thu
Alphington,SO2,3,16,0.22,Thu
Alphington,SO2,3,17,0.2,Thu
Alphington,SO2,3,18,0.22,Thu
Alphington,SO2,3,19,0.22,Thu
Alphington,SO2,3,20,0.26,Thu
Alphington,SO2,3,21,0.25,Thu
Alphington,SO2,3,22,0.22,Thu
Alphington,SO2,3,23,0.2,Thu
Alphington,SO2,4,0,0.12,Fri
Alphington,SO2,4,2,0.08,Fri
Alphington,SO2,4,3,0.16,Fri
Alphington,SO2,4,4,0.19,Fri
Alphington,SO2,4,5,0.19,Fri
Alphington,SO2,4,6,0.19,Fri
Alphington,SO2,4,7,0.22,Fri
Alphington,SO2,4,8,0.22,Fri
Alphington,SO2,4,9,0.19,Fri
Alphington,SO2,4,10,0.16,Fri
Alphington,SO2,4,11,0.18,Fri
Alphington,SO2,4,12,0.2,Fri
Alphington,SO2,4,13,0.18,Fri
Alphington,SO2,4,14,0.17,Fri
Alphington,SO2,4,15,0.19,Fri
Alphington,SO2,4,16,0.21,Fri
Alphington,SO2,4,17,0.2,Fri
Alphington,SO2,4,18,0.26,Fri
Alphington,SO2,4,19,0.23,Fri
Alphington,SO2,4,20,0.23,Fri
Alphington,SO2,4,21,0.22,Fri
Alphington,SO2,4,22,0.23,Fri
Alphington,SO2,4,23,0.2,Fri
Alphington,SO2,5,0,0.11,Sat
Alphington,SO2,5,2,0.1,Sat
Alphington,SO2,5,3,0.16,Sat
Alphington,SO2,5,4,0.15,Sat
Alphington,SO2,5,5,0.13,Sat
Alphington,SO2,5,6,0.12,Sat
Alphington,SO2,5,7,0.13,Sat
Alphington,SO2,5,8,0.15,Sat
Alphington,SO2,5,9,0.16,Sat
Alphington,SO2,5,10,0.19,Sat
Alphington,SO2,5,11,0.24,Sat
Alphington,SO2,5,12,0.32,Sat
Alphington,SO2,5,13,0.33,Sat
Alphington,SO2,5,14,0.36,Sat
Alphington,SO2,5,15,0.4,Sat
Alphington,SO2,5,16,0.33,Sat
Alphington,SO2,5,17,0.34,Sat
Alphington,SO2,5,18,0.35,Sat
Alphington,SO2,5,19,0.37,Sat
Alphington,SO2,5,20,0.41,Sat
Alphington,SO2,5,21,0.39,Sat
Alphington,SO2,5,22,0.36,Sat
Alphington,SO2,5,23,0.35,Sat
Alphington,SO2,6,0,0.21,Sun
Alphington,SO2,6,2,0.13,Sun
Alphington,SO2,6,3,0.19,Sun
Alphington,SO2,6,4,0.21,Sun
Alphington,SO2,6,5,0.19,Sun
Alphington,SO2,6,6,0.2,Sun
Alphington,SO2,6,7,0.21,Sun
Alphington,SO2,6,8,0.26,Sun
Alphington,SO2,6,9,0.33,Sun
Alphington,SO2,6,10,0.4,Sun
Alphington,SO2,6,11,0.42,Sun
Alphington,SO2,6,12,0.42,Sun
Alphington,SO2,6,13,0.43,Sun
Alphington,SO2,6,14,0.46,Sun
Alphington,SO2,6,15,0.47,Sun
Alphington,SO2,6,16,0.52,Sun
Alphington,SO2,6,17,0.58,Sun
Alphington,SO2,6,18,0.59,Sun
Alphington,SO2,6,19,0.59,Sun
Alphington,SO2,6,20,0.58,Sun
Alphington,SO2,6,21,0.56,Sun
Alphington,SO2,6,22,0.54,Sun
Alphington,SO2,6,23,0.53,Sun
Altona North,NO2,0,0,8.68,Mon
Altona North,NO2,0,2,8.73,Mon
Altona North,NO2,0,3,9.05,Mon
Altona North,NO2,0,4,9.14,Mon
Altona North,NO2,0,5,11.92,Mon
Altona North,NO2,0,6,15.94,Mon
Altona North,NO2,0,7,17.61,Mon
Altona North,NO2,0,8,16.08,Mon
Altona North,NO2,0,9,13.25,Mon
Altona North,NO2,0,10,10.03,Mon
Altona North,NO2,0,11,7.89,Mon
Altona North,NO2,0,12,5.66,Mon
Altona North,NO2,0,13,4.43,Mon
Altona North,NO2,0,14,4.27,Mon
Altona North,NO2,0,15,4.16,Mon
Altona North,NO2,0,16,4.49,Mon
Altona North,NO2,0,17,5.92,Mon
Altona North,NO2,0,18,7.45,Mon
Altona North,NO2,0,19,8.08,Mon
Altona North,NO2,0,20,8.91,Mon
Altona North,NO2,0,21,9.08,Mon
Altona North,NO2,0,22,9.52,Mon
Altona North,NO2,0,23,9.1,Mon
Altona North,NO2,1,0,8.97,Tue
Altona North,NO2,1,2,8.78,Tue
Altona North,NO2,1,3,8.12,Tue
Altona North,NO2,1,4,8.32,Tue
Altona North,NO2,1,5,9.49,Tue
Altona North,NO2,1,6,12.2,Tue
Altona North,NO2,1,7,14.16,Tue
Altona North,NO2,1,8,13.58,Tue
Altona North,NO2,1,9,10.8,Tue
Altona North,NO2,1,10,8.34,Tue
Altona North,NO2,1,11,7.06,Tue
Altona North,NO2,1,12,5.3,Tue
Altona North,NO2,1,13,4.23,Tue
Altona North,NO2,1,14,3.73,Tue
Altona North,NO2,1,15,4.4,Tue
Altona North,NO2,1,16,4.74,Tue
Altona North,NO2,1,17,6.1,Tue
Altona North,NO2,1,18,9.33,Tue
Altona North,NO2,1,19,9.75,Tue
Altona North,NO2,1,20,9.79,Tue
Altona North,NO2,1,21,9.45,Tue
Altona North,NO2,1,22,9.51,Tue
Altona North,NO2,1,23,9.52,Tue
Altona North,NO2,2,0,9.95,Wed
Altona North,NO2,2,2,10.34,Wed
Altona North,NO2,2,3,10.12,Wed
Altona North,NO2,2,4,9.86,Wed
Altona North,NO2,2,5,12.08,Wed
Altona North,NO2,2,6,14.76,Wed
Altona North,NO2,2,7,16.39,Wed
Altona North,NO2,2,8,15.61,Wed
Altona North,NO2,2,9,13.36,Wed
Altona North,NO2,2,10,10.06,Wed
Altona North,NO2,2,11,7.97,Wed
Altona North,NO2,2,12,6.88,Wed
Altona North,NO2,2,13,5.99,Wed
Altona North,NO2,2,14,5.62,Wed
Altona North,NO2,2,15,5.19,Wed
Altona North,NO2,2,16,5.44,Wed
Altona North,NO2,2,17,7.31,Wed
Altona North,NO2,2,18,8.53,Wed
Altona North,NO2,2,19,7.93,Wed
Altona North,NO2,2,20,8.19,Wed
Altona North,NO2,2,21,8.73,Wed
Altona North,NO2,2,22,8.56,Wed
Altona North,NO2,2,23,8.86,Wed
Altona North,NO2,3,0,7.84,Thu
Altona North,NO2,3,2,6.41,Thu
Altona North,NO2,3,3,7.23,Thu
Altona North,NO2,3,4,7.66,Thu
Altona North,NO2,3,5,9.93,Thu
Altona North,NO2,3,6,13.14,Thu
Altona North,NO2,3,7,14.16,Thu
Altona North,NO2,3,8,13.65,Thu
Altona North,NO2,3,9,11.05,Thu
Altona North,NO2,3,10,9.33,Thu
Altona North,NO2,3,11,8.43,Thu
Altona North,NO2,3,12,7.54,Thu
Altona North,NO2,3,13,7.14,Thu
Altona North,NO2,3,14,6.28,Thu
Altona North,NO2,3,15,6.04,Thu
Altona North,NO2,3,16,6.66,Thu
Altona North,NO2,3,17,8.26,Thu
Altona North,NO2,3,18,10.39,Thu
Altona North,NO2,3,19,10.29,Thu
Altona North,NO2,3,20,9.93,Thu
Altona North,NO2,3,21,9.79,Thu
Altona North,NO2,3,22,9.33,Thu
Altona North,NO2,3,23,8.6,Thu
Altona North,NO2,4,0,8.71,Fri
Altona North,NO2,4,2,8.6,Fri
Altona North,NO2,4,3,8.62,Fri
Altona North,NO2,4,4,8.87,Fri
Altona North,NO2,4,5,10.65,Fri
Altona North,NO2,4,6,13.83,Fri
Altona North,NO2,4,7,14.56,Fri
Altona North,NO2,4,8,14.79,Fri
Altona North,NO2,4,9,12.85,Fri
Altona North,NO2,4,10,10.21,Fri
Altona North,NO2,4,11,8.12,Fri
Altona North,NO2,4,12,7.01,Fri
Altona North,NO2,4,13,6.39,Fri
Altona North,NO2,4,14,6.19,Fri
Altona North,NO2,4,15,5.58,Fri
Altona North,NO2,4,16,5.17,Fri
Altona North,NO2,4,17,5.38,Fri
Altona North,NO2,4,18,6.75,Fri
Altona North,NO2,4,19,7.41,Fri
Altona North,NO2,4,20,7.51,Fri
Altona North,NO2,4,21,7.69,Fri
Altona North,NO2,4,22,7.56,Fri
Altona North,NO2,4,23,6.99,Fri
Altona North,NO2,5,0,7.37,Sat
Altona North,NO2,5,2,8.1,Sat
Altona North,NO2,5,3,8.76,Sat
Altona North,NO2,5,4,8.92,Sat
Altona North,NO2,5,5,8.8,Sat
Altona North,NO2,5,6,10.04,Sat
Altona North,NO2,5,7,11.49,Sat
Altona North,NO2,5,8,11.24,Sat
Altona North,NO2,5,9,8.43,Sat
Altona North,NO2,5,10,5.79,Sat
Altona North,NO2,5,11,4.35,Sat
Altona North,NO2,5,12,3.99,Sat
Altona North,NO2,5,13,3.5,Sat
Altona North,NO2,5,14,3.37,Sat
Altona North,NO2,5,15,3.5,Sat
Altona North,NO2,5,16,3.26,Sat
Altona North,NO2,5,17,3.94,Sat
Altona North,NO2,5,18,5.7,Sat
Altona North,NO2,5,19,8.01,Sat
Altona North,NO2,5,20,8.27,Sat
Altona North,NO2,5,21,8.98,Sat
Altona North,NO2,5,22,9.78,Sat
Altona North,NO2,5,23,8.97,Sat
Altona North,NO2,6,0,9.18,Sun
Altona North,NO2,6,2,8.17,Sun
Altona North,NO2,6,3,7.82,Sun
Altona North,NO2,6,4,7.21,Sun
Altona North,NO2,6,5,6.99,Sun
Altona North,NO2,6,6,7.5,Sun
Altona North,NO2,6,7,7.89,Sun
Altona North,NO2,6,8,7.32,Sun
Altona North,NO2,6,9,6.05,Sun
Altona North,NO2,6,10,5.06,Sun
Altona North,NO2,6,11,4.33,Sun
Altona North,NO2,6,12,3.68,Sun
Altona North,NO2,6,13,3.11,Sun
Altona North,NO2,6,14,3.27,Sun
Altona North,NO2,6,15,2.9,Sun
Altona North,NO2,6,16,3.12,Sun
Altona North,NO2,6,17,5.07,Sun
Altona North,NO2,6,18,6.2,Sun
Altona North,NO2,6,19,8.13,Sun
Altona North,NO2,6,20,8.34,Sun
Altona North,NO2,6,21,8.61,Sun
Altona North,NO2,6,22,8.98,Sun
Altona North,NO2,6,23,9.2,Sun
Altona North,SO2,0,0,0.2,Mon
Altona North,SO2,0,1,0.2,Mon
Altona North,SO2,0,2,0.14,Mon
Altona North,SO2,0,3,0.16,Mon
Altona North,SO2,0,4,0.17,Mon
Altona North,SO2,0,5,0.26,Mon
Altona North,SO2,0,6,0.25,Mon
Altona North,SO2,0,7,0.31,Mon
Altona North,SO2,0,8,0.37,Mon
Altona North,SO2,0,9,0.44,Mon
Altona North,SO2,0,10,0.27,Mon
Altona North,SO2,0,11,0.14,Mon
Altona North,SO2,0,12,0.11,Mon
Altona North,SO2,0,13,0.06,Mon
Altona North,SO2,0,14,0.05,Mon
Altona North,SO2,0,15,0.05,Mon
Altona North,SO2,0,16,0.13,Mon
Altona North,SO2,0,17,0.15,Mon
Altona North,SO2,0,18,0.11,Mon
Altona North,SO2,0,19,0.2,Mon
Altona North,SO2,0,20,0.21,Mon
Altona North,SO2,0,21,0.24,Mon
Altona North,SO2,0,22,0.25,Mon
Altona North,SO2,0,23,0.19,Mon
Altona North,SO2,1,0,0.07,Tue
Altona North,SO2,1,1,-0.53,Tue
Altona North,SO2,1,2,0.04,Tue
Altona North,SO2,1,3,-0.02,Tue
Altona North,SO2,1,4,0.03,Tue
Altona North,SO2,1,5,0.06,Tue
Altona North,SO2,1,6,0.15,Tue
Altona North,SO2,1,7,0.16,Tue
Altona North,SO2,1,8,0.13,Tue
Altona North,SO2,1,9,0.1,Tue
Altona North,SO2,1,10,0.01,Tue
Altona North,SO2,1,11,-0.05,Tue
Altona North,SO2,1,12,-0.11,Tue
Altona North,SO2,1,13,-0.1,Tue
Altona North,SO2,1,14,-0.11,Tue
Altona North,SO2,1,15,-0.11,Tue
Altona North,SO2,1,16,-0.03,Tue
Altona North,SO2,1,17,-0.07,Tue
Altona North,SO2,1,18,-0.03,Tue
Altona North,SO2,1,19,0.04,Tue
Altona North,SO2,1,20,0.06,Tue
Altona North,SO2,1,21,0.13,Tue
Altona North,SO2,1,22,0.15,Tue
Altona North,SO2,1,23,0.13,Tue
Altona North,SO2,2,0,0.14,Wed
Altona North,SO2,2,1,0.58,Wed
Altona North,SO2,2,2,0.05,Wed
Altona North,SO2,2,3,0.06,Wed
Altona North,SO2,2,4,0.04,Wed
Altona North,SO2,2,5,0.04,Wed
Altona North,SO2,2,6,0.11,Wed
Altona North,SO2,2,7,0.17,Wed
Altona North,SO2,2,8,0.15,Wed
Altona North,SO2,2,9,0.16,Wed
Altona North,SO2,2,10,0.07,Wed
Altona North,SO2,2,11,0.02,Wed
Altona North,SO2,2,12,-0.04,Wed
Altona North,SO2,2,13,0.0,Wed
Altona North,SO2,2,14,0.07,Wed
Altona North,SO2,2,15,0.08,Wed
Altona North,SO2,2,16,0.07,Wed
Altona North,SO2,2,17,0.04,Wed
Altona North,SO2,2,18,0.09,Wed
Altona North,SO2,2,19,0.17,Wed
Altona North,SO2,2,20,0.22,Wed
Altona North,SO2,2,21,0.22,Wed
Altona North,SO2,2,22,0.25,Wed
Altona North,SO2,2,23,0.14,Wed
Altona North,SO2,3,0,0.08,Thu
Altona North,SO2,3,1,-0.39,Thu
Altona North,SO2,3,2,0.11,Thu
Altona North,SO2,3,3,0.12,Thu
Altona North,SO2,3,4,0.13,Thu
Altona North,SO2,3,5,0.15,Thu
Altona North,SO2,3,6,0.18,Thu
Altona North,SO2,3,7,0.25,Thu
Altona North,SO2,3,8,0.27,Thu
Altona North,SO2,3,9,0.21,Thu
Altona North,SO2,3,10,0.16,Thu
Altona North,SO2,3,11,0.18,Thu
Altona North,SO2,3,12,0.19,Thu
Altona North,SO2,3,13,0.18,Thu
Altona North,SO2,3,14,0.16,Thu
Altona North,SO2,3,15,0.16,Thu
Altona North,SO2,3,16,0.16,Thu
Altona North,SO2,3,17,0.16,Thu
Altona North,SO2,3,18,0.26,Thu
Altona North,SO2,3,19,0.35,Thu
Altona North,SO2,3,20,0.4,Thu
Altona North,SO2,3,21,0.38,Thu
Altona North,SO2,3,22,0.39,Thu
Altona North,SO2,3,23,0.28,Thu
Altona North,SO2,4,0,0.17,Fri
Altona North,SO2,4,2,0.13,Fri
Altona North,SO2,4,3,0.14,Fri
Altona North,SO2,4,4,0.21,Fri
Altona North,SO2,4,5,0.22,Fri
Altona North,SO2,4,6,0.27,Fri
Altona North,SO2,4,7,0.39,Fri
Altona North,SO2,4,8,0.38,Fri
Altona North,SO2,4,9,0.35,Fri
Altona North,SO2,4,10,0.18,Fri
Altona North,SO2,4,11,0.03,Fri
Altona North,SO2,4,12,0.05,Fri
Altona North,SO2,4,13,0.07,Fri
Altona North,SO2,4,14,0.07,Fri
Altona North,SO2,4,15,0.07,Fri
Altona North,SO2,4,16,0.06,Fri
Altona North,SO2,4,17,0.11,Fri
Altona North,SO2,4,18,0.14,Fri
Altona North,SO2,4,19,0.22,Fri
Altona North,SO2,4,20,0.28,Fri
Altona North,SO2,4,21,0.23,Fri
Altona North,SO2,4,22,0.27,Fri
Altona North,SO2,4,23,0.15,Fri
Altona North,SO2,5,0,0.03,Sat
Altona North,SO2,5,1,-0.16,Sat
Altona North,SO2,5,2,-0.04,Sat
Altona North,SO2,5,3,-0.03,Sat
Altona North,SO2,5,4,-0.01,Sat
Altona North,SO2,5,5,-0.01,Sat
Altona North,SO2,5,6,0.07,Sat
Altona North,SO2,5,7,0.1,Sat
Altona North,SO2,5,8,0.13,Sat
Altona North,SO2,5,9,0.06,Sat
Altona North,SO2,5,10,0.01,Sat
Altona North,SO2,5,11,-0.08,Sat
Altona North,SO2,5,12,0.0,Sat
Altona North,SO2,5,13,0.03,Sat
Altona North,SO2,5,14,0.01,Sat
Altona North,SO2,5,15,0.07,Sat
Altona North,SO2,5,16,0.12,Sat
Altona North,SO2,5,17,0.09,Sat
Altona North,SO2,5,18,0.09,Sat
Altona North,SO2,5,19,0.15,Sat
Altona North,SO2,5,20,0.19,Sat
Altona North,SO2,5,21,0.22,Sat
Altona North,SO2,5,22,0.3,Sat
Altona North,SO2,5,23,0.26,Sat
Altona North,SO2,6,0,0.27,Sun
Altona North,SO2,6,1,0.08,Sun
Altona North,SO2,6,2,0.2,Sun
Altona North,SO2,6,3,0.19,Sun
Altona North,SO2,6,4,0.23,Sun
Altona North,SO2,6,5,0.23,Sun
Altona North,SO2,6,6,0.21,Sun
Altona North,SO2,6,7,0.26,Sun
Altona North,SO2,6,8,0.25,Sun
Altona North,SO2,6,9,0.27,Sun
Altona North,SO2,6,10,0.32,Sun
Altona North,SO2,6,11,0.26,Sun
Altona North,SO2,6,12,0.2,Sun
Altona North,SO2,6,13,0.21,Sun
Altona North,SO2,6,14,0.24,Sun
Altona North,SO2,6,15,0.27,Sun
Altona North,SO2,6,16,0.35,Sun
Altona North,SO2,6,17,0.36,Sun
Altona North,SO2,6,18,0.36,Sun
Altona North,SO2,6,19,0.4,Sun
Altona North,SO2,6,20,0.43,Sun
Altona North,SO2,6,21,0.45,Sun
Altona North,SO2,6,22,0.46,Sun
Altona North,SO2,6,23,0.33,Sun
Box Hill,PM2.5,0,0,7.93,Mon
Box Hill,PM2.5,0,1,7.1,Mon
Box Hill,PM2.5,0,2,6.54,Mon
Box Hill,PM2.5,0,3,6.37,Mon
Box Hill,PM2.5,0,4,6.46,Mon
Box Hill,PM2.5,0,5,5.73,Mon
Box Hill,PM2.5,0,6,5.62,Mon
Box Hill,PM2.5,0,7,4.67,Mon
Box Hill,PM2.5,0,8,5.52,Mon
Box Hill,PM2.5,0,9,6.27,Mon
Box Hill,PM2.5,0,10,5.31,Mon
Box Hill,PM2.5,0,11,5.83,Mon
Box Hill,PM2.5,0,12,5.52,Mon
Box Hill,PM2.5,0,13,4.73,Mon
Box Hill,PM2.5,0,14,4.7,Mon
Box Hill,PM2.5,0,15,4.7,Mon
Box Hill,PM2.5,0,16,5.43,Mon
Box Hill,PM2.5,0,17,5.06,Mon
